"{""chat"": [{""sex"": ""1"", ""content"": ""把名字告诉我，送你一个礼物""}, {""sex"": ""2"", ""content"": ""送什么礼物？""}, {""sex"": ""1"", ""content"": ""送你一个备注（开场）""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""带我去吃饭""}, {""sex"": ""1"", ""content"": ""带了一个吃货出门吃饭，我哭了""}, {""sex"": ""1"", ""content"": ""你是准备吃垮我的节奏吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""夕阳无限好，只是近黄昏""}, {""sex"": ""1"", ""content"": ""向晚意不适，驱车登古原。""}, {""sex"": ""1"", ""content"": ""若得夕阳无限好,何须惆怅近黄昏。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要约吗""}, {""sex"": ""1"", ""content"": ""小仙女都开口了我有什么理由拒绝？""}, {""sex"": ""1"", ""content"": ""当然要，一直在等你约我呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""活的""}, {""sex"": ""1"", ""content"": ""喘气的，肯定是活的呀""}, {""sex"": ""1"", ""content"": ""哇，那要不是活的就太吓人了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你也撩不动我""}, {""sex"": ""1"", ""content"": ""话可别说太早，我要是把你撩动了怎么办？""}, {""sex"": ""1"", ""content"": ""你的心又不是石头做的，我肯定有办法能撩得动你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我看看你的照片""}, {""sex"": ""1"", ""content"": ""那你做好爱上我的准备吧。""}, {""sex"": ""1"", ""content"": ""照片和本人差不多，约出来看就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""遇到你了啊""}, {""sex"": ""1"", ""content"": ""遇到这么好的你，真的不容易啊。""}, {""sex"": ""1"", ""content"": ""遇见不容易，所以错过了会很可惜。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是小懒猪""}, {""sex"": ""1"", ""content"": ""这么可爱的小懒猪吗？""}, {""sex"": ""1"", ""content"": ""那需要我来养你这头小懒猪吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怎样开场白""}, {""sex"": ""1"", ""content"": ""你的头像很萌啊""}, {""sex"": ""1"", ""content"": ""头像是你吗，我好像见过你""}, {""sex"": ""1"", ""content"": ""活捉一只夜猫子。（适合深夜开场白）""}, {""sex"": ""1"", ""content"": ""您好，请问有时间吗？我有个天想和您聊一下。""}, {""sex"": ""1"", ""content"": ""hi,发现你朋友圈的自拍照都美美哒，肯定是个会拍照会生活的女生。""}, {""sex"": ""1"", ""content"": ""翻到你分享的那首歌，最近都是我的单曲循环。""}, {""sex"": ""1"", ""content"": ""hi,你朋友圈的那碗鸡汤我喝了。""}, {""sex"": ""1"", ""content"": ""哈喽，好可爱的头像，哈哈哈（美美的搞怪自拍型头像）""}, {""sex"": ""1"", ""content"": ""hey,你好，爱旅游的小仙女。（旅游型头像）""}, {""sex"": ""1"", ""content"": ""今天好像在XX遇到你了，但是不确定。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开场白。""}, {""sex"": ""1"", ""content"": ""嗨，很抱歉，稍等一下，我只有一分钟的时间，我想如果不和你打个招呼认识一下，等一下可能会后悔。在XX（地方）漂亮的女孩不少，但我觉""}, {""sex"": ""1"", ""content"": ""Hi，我刚才在那边等朋友的时候看到你经过，觉得你很有气质／好可爱／很特别，所以冒险过来跟你打个招呼，认识一下。刚才经过看到你，不""}, {""sex"": ""1"", ""content"": ""Hi，刚才我一直在考虑，要怎样和你打个招呼，认识一下，或许你会觉得这很老套，但我真心觉得你蛮漂亮的。""}, {""sex"": ""1"", ""content"": ""Hi，你觉得我要问你什么样的问题才可以认识你呢？""}, {""sex"": ""1"", ""content"": ""你好，我想问一下……（表现停顿状），不过问什么我已经忘了，其实我只是想过来和你打个招呼认识你。""}, {""sex"": ""1"", ""content"": ""我想问一下洗手间／XX楼怎么走，（她指着前面），我知道，其实我只是想认识你，不过刚才有点紧张。""}, {""sex"": ""1"", ""content"": ""我觉得我自己很有气质，所以想和你认识一下。""}, {""sex"": ""1"", ""content"": ""我好像在那见过你／你好像我上某某课的同学""}, {""sex"": ""1"", ""content"": ""我觉得我自己很有气质，所以想和你认识一下。""}, {""sex"": ""1"", ""content"": ""请问你单身吗，如果是就说：“我想认识你”，如果不是说：“我猜你还没结婚”。""}, {""sex"": ""1"", ""content"": ""你看起来不像坏人，我想我们可以交个朋友。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""开场白""}, {""sex"": ""1"", ""content"": ""告诉你个秘密""}, {""sex"": ""2"", ""content"": ""什么秘密？""}, {""sex"": ""1"", ""content"": ""我看上你了，小心点""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上开场白""}, {""sex"": ""1"", ""content"": ""长夜漫漫，无心睡眠。特来找菇凉聊天。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""帅哥吗""}, {""sex"": ""1"", ""content"": ""是呀，你可以叫我小哥哥哟""}, {""sex"": ""1"", ""content"": ""是帅哥没错了，你是美女吗""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""猜猜我多大""}, {""sex"": ""1"", ""content"": ""猜出来了有啥奖励没""}, {""sex"": ""1"", ""content"": "" 我更想听你亲口告诉我""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近在忙吗""}, {""sex"": ""1"", ""content"": ""谁告诉你我忙啦，难怪你都不来找我""}, {""sex"": ""1"", ""content"": ""你不找我，我只能让自己忙点啦""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去找小哥哥""}, {""sex"": ""1"", ""content"": ""我就是你要找的小哥哥。""}, {""sex"": ""1"", ""content"": ""我姓小，名哥哥，来找我吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那我不打扰你了""}, {""sex"": ""1"", ""content"": ""但是我想让你打扰我一辈子""}, {""sex"": ""1"", ""content"": ""都打扰我了，那怎么补偿我呐""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我先说""}, {""sex"": ""1"", ""content"": ""好，女士优先，请~""}, {""sex"": ""1"", ""content"": ""那我就洗耳恭听啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""问人家名字""}, {""sex"": ""1"", ""content"": ""我翻遍了整本书，都找不到你的名字""}, {""sex"": ""1"", ""content"": ""我告诉了你我的名字，你能回一下礼吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""熟人就不会觉得高冷""}, {""sex"": ""1"", ""content"": ""那你现在不就不高冷了。""}, {""sex"": ""1"", ""content"": ""熟人好办事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是第几个""}, {""sex"": ""1"", ""content"": ""你是最后一个。""}, {""sex"": ""1"", ""content"": ""第几个不重要，重要的是你是我此时此刻最想拥有的那一个。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我想睡觉觉""}, {""sex"": ""1"", ""content"": ""怀里时刻为你准备好位置，睡吧。""}, {""sex"": ""1"", ""content"": ""靠在我身上，随便睡。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我们不认识呀""}, {""sex"": ""1"", ""content"": ""人与人相识都是需要一个契机的。""}, {""sex"": ""1"", ""content"": ""我们现在说上话了就算认识了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那你就等呗""}, {""sex"": ""1"", ""content"": ""等着你喜欢上我""}, {""sex"": ""1"", ""content"": ""我从来都不是一个喜欢等待的人。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""睡不着，等着你聊天呐""}, {""sex"": ""1"", ""content"": ""总想着我能睡得着吗""}, {""sex"": ""1"", ""content"": ""那我们来聊聊人生理想吧""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我长得不丑吗？""}, {""sex"": ""1"", ""content"": ""你要是长得丑，那其他人怕是要丑死了。""}, {""sex"": ""1"", ""content"": ""你能不能给别人留点面子啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""是你不找我""}, {""sex"": ""1"", ""content"": ""我一直在等待找你的时机出现。""}, {""sex"": ""1"", ""content"": ""我只是怕我给你发消息会打扰到你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""生活如此艰难""}, {""sex"": ""1"", ""content"": ""唯你肚甜！""}, {""sex"": ""1"", ""content"": ""但生活不艰难还能是生活吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""万一我很坏呢""}, {""sex"": ""1"", ""content"": ""坏一点我也很喜欢的。""}, {""sex"": ""1"", ""content"": ""你要是不坏也不会喜欢你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是？你是？""}, {""sex"": ""1"", ""content"": ""我什么也不是，我只是你的小哥哥""}, {""sex"": ""1"", ""content"": ""是不是因为我长得帅，才对我这么好奇呀？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""会长肉""}, {""sex"": ""1"", ""content"": ""肉肉的不是挺可爱的嘛。""}, {""sex"": ""1"", ""content"": ""长肉怕啥，我陪你减肉！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我在吃肉""}, {""sex"": ""1"", ""content"": ""你不就是我的心头肉吗！""}, {""sex"": ""1"", ""content"": ""吃！吃肉肉""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我快难受死了""}, {""sex"": ""1"", ""content"": ""你难受我却不知道做什么，我好没用""}, {""sex"": ""1"", ""content"": ""你看吧，别想我啦一想我，你就难受""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我老难受了""}, {""sex"": ""1"", ""content"": ""你难受的时候，我比你还难受。""}, {""sex"": ""1"", ""content"": ""难受的时候找我呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不是废话""}, {""sex"": ""1"", ""content"": ""有些废话不得不说呀，万一你忘记了怎么办？""}, {""sex"": ""1"", ""content"": ""爱情就是从多说废话开始的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""晚上聊啥""}, {""sex"": ""1"", ""content"": ""晚上当然是聊一些晚上该聊的话题啦。""}, {""sex"": ""1"", ""content"": ""不聊了，我要开始撩仙女了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""像话吗这""}, {""sex"": ""1"", ""content"": ""你已经美的不像话了。""}, {""sex"": ""1"", ""content"": ""我和你在一起就像神话一般了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""还在忙""}, {""sex"": ""1"", ""content"": ""仙女应该是享受生活的怎么可以整日忙忙碌碌？""}, {""sex"": ""1"", ""content"": ""你沉迷工作无法自拔了吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你老撩我""}, {""sex"": ""1"", ""content"": ""放着喜欢的人不撩给别人机会吗？""}, {""sex"": ""1"", ""content"": ""你不知道我为什么要撩你嘛？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""怪我啰""}, {""sex"": ""1"", ""content"": ""怪你长得过分的好看了。""}, {""sex"": ""1"", ""content"": ""就怪你，让我深深的爱上你。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你说为啥""}, {""sex"": ""1"", ""content"": ""这个我就不知道了，这个问题太深奥。""}, {""sex"": ""1"", ""content"": ""哪里有这么多为什么，你当你是十万个为什么啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""为啥要理你""}, {""sex"": ""1"", ""content"": ""你要是不理我，我就成了狗不理包子，你就是狗儿。""}, {""sex"": ""1"", ""content"": ""妈妈说不理人是不礼貌的行为。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""跟你没关系啊""}, {""sex"": ""1"", ""content"": ""怎么可能跟我没关系呢？""}, {""sex"": ""1"", ""content"": ""你觉得没关系，可我觉得关系可大了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""多心疼""}, {""sex"": ""1"", ""content"": ""你要是心疼的话可以抱抱我。""}, {""sex"": ""1"", ""content"": ""有时候习惯了就好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""要男朋友有啥用""}, {""sex"": ""1"", ""content"": ""逗你开心给你拥抱让你体验甜甜的恋爱。""}, {""sex"": ""1"", ""content"": ""你没有过男朋友，当然不知道男朋友的好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是大神""}, {""sex"": ""1"", ""content"": ""那你是大神的女人？""}, {""sex"": ""1"", ""content"": ""不敢不敢，小仙女太看得起我了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""舍得么""}, {""sex"": ""1"", ""content"": ""有舍才会有得，就算不舍得有什么用。""}, {""sex"": ""1"", ""content"": ""我说不舍得难道有什么用吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""靠山""}, {""sex"": ""1"", ""content"": ""以后我就是你的靠山了，你放心靠着吧。""}, {""sex"": ""1"", ""content"": ""有我这么坚实的靠山，是不是觉得很心安。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""山楂""}, {""sex"": ""1"", ""content"": ""突然想吃糖葫芦了""}, {""sex"": ""1"", ""content"": ""我的山楂树之恋，只有是和你才能纯洁""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要剪头发了""}, {""sex"": ""1"", ""content"": ""怎么突然想剪头发了呢，长头发不好吗？""}, {""sex"": ""1"", ""content"": ""那你剪完我要做第一个看的人""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没忘记我吧""}, {""sex"": ""1"", ""content"": ""哪敢忘记你啊，一定要死死记住你""}, {""sex"": ""1"", ""content"": ""手机、电脑壁纸都是你，你觉得我会忘记你吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""忘记拿钥匙""}, {""sex"": ""1"", ""content"": ""笨蛋，钥匙都能忘记带，那你怎么回家呀？""}, {""sex"": ""1"", ""content"": ""看来你回不去了，需要到我这里来寄宿一宿吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你忘了吗""}, {""sex"": ""1"", ""content"": ""我怎么会忘记你呢。""}, {""sex"": ""1"", ""content"": ""不会忘，已经记在心里了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""形象没了""}, {""sex"": ""1"", ""content"": ""有没有形象那都是你，是我喜欢的你。""}, {""sex"": ""1"", ""content"": ""在我面前你不需要有形象。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""加了好友""}, {""sex"": ""1"", ""content"": ""既然加了好友就不要浪费了""}, {""sex"": ""1"", ""content"": ""以后我们就是互相刷朋友圈的关系了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没有很久吧""}, {""sex"": ""1"", ""content"": ""但是可以很久不是嘛？""}, {""sex"": ""1"", ""content"": ""一日不见如隔三秋，挺久的了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我要生日了""}, {""sex"": ""1"", ""content"": ""看来我得好好想想怎么送你生日礼物了。""}, {""sex"": ""1"", ""content"": ""这时候得花点钱才行了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""祝我生日快乐""}, {""sex"": ""1"", ""content"": ""我不想祝你生日快乐。""}, {""sex"": ""2"", ""content"": ""嗯？找打？""}, {""sex"": ""1"", ""content"": ""我只想买个生日礼物给你，生日祝福只是说说而我要的是行动""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""太阳落山了""}, {""sex"": ""1"", ""content"": ""夏天到了，太阳都很晚才落山。""}, {""sex"": ""1"", ""content"": ""天黑了，你该回家啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是恐龙""}, {""sex"": ""1"", ""content"": ""那我就是霸王龙！嗷呜""}, {""sex"": ""1"", ""content"": ""那就看我如何降服你这头恐龙！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢吃小龙虾""}, {""sex"": ""1"", ""content"": ""那我给你剥虾好不好？""}, {""sex"": ""1"", ""content"": ""那你会喜欢一个带你吃小龙虾的人吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你这个年纪为什么要急着谈恋爱""}, {""sex"": ""1"", ""content"": ""我这不是怕过了这个年纪就没有欲望谈恋爱了。""}, {""sex"": ""1"", ""content"": ""我这个年纪为什么不急着谈恋爱呢。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""事事如意""}, {""sex"": ""1"", ""content"": ""事事如意，身体健康，这就足够了""}, {""sex"": ""1"", ""content"": ""我相信所有事情都会如你所愿的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""哥哥说的对""}, {""sex"": ""1"", ""content"": ""那哥哥是不是应该得到一些奖励？""}, {""sex"": ""1"", ""content"": ""哥哥什么时候说得不对？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是老人家""}, {""sex"": ""1"", ""content"": ""没错没错，我是老人家你是小朋友。""}, {""sex"": ""1"", ""content"": ""那你就要尊老爱幼，照顾我一点啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""没死就好""}, {""sex"": ""1"", ""content"": ""死可不是这么简单的事。""}, {""sex"": ""1"", ""content"": ""这么消极可不行哟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""以后注意点""}, {""sex"": ""1"", ""content"": ""好好好，我以后会多注意的。""}, {""sex"": ""1"", ""content"": ""你这是在关心我吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我去找小鲜肉聊天去了""}, {""sex"": ""1"", ""content"": ""那我就去找小姐姐聊天了。""}, {""sex"": ""1"", ""content"": ""你这么作良心不会痛吗。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这不太现实""}, {""sex"": ""1"", ""content"": ""很多事情都是通过不断地努力去实现的。""}, {""sex"": ""1"", ""content"": ""也许现在看上去不现实，但我相信总有一天会实现的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""现实太残酷""}, {""sex"": ""1"", ""content"": ""所以我要在梦里多待一会儿，梦里的你是属于我的。""}, {""sex"": ""1"", ""content"": ""再残酷也要面对现实，人不能总是活在虚幻中。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""有人叫我阿姨""}, {""sex"": ""1"", ""content"": ""那我去问问有没有叫我叔叔。""}, {""sex"": ""1"", ""content"": ""长得这么好看哪里看起来像是阿姨了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""喜欢宅在家里""}, {""sex"": ""1"", ""content"": ""宅太久小心长蘑菇哦。""}, {""sex"": ""1"", ""content"": ""喜欢宅在家里的人一般内心都有一个丰富的世界。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""年少轻狂""}, {""sex"": ""1"", ""content"": ""年少不知缘何深啊。""}, {""sex"": ""1"", ""content"": ""等了老了至少不会有遗憾吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可爱嗷""}, {""sex"": ""1"", ""content"": ""你是什么绝世小可爱啊！""}, {""sex"": ""1"", ""content"": ""什么可爱都不如你可爱呀。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""那就拭目以待""}, {""sex"": ""1"", ""content"": ""那小仙女就期待我的表现吧。""}, {""sex"": ""1"", ""content"": ""我肯定不会让你失望的。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""可厉害""}, {""sex"": ""1"", ""content"": ""那必须的，哥哥我可不是一般人""}, {""sex"": ""1"", ""content"": ""我这么厉害你都不奖励我一下吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不知道的多了""}, {""sex"": ""1"", ""content"": ""给你一个机会让你了解的更多一些。""}, {""sex"": ""1"", ""content"": ""你愿意去了解更多吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我睡到自然醒""}, {""sex"": ""1"", ""content"": ""那是多少人的梦想啊。""}, {""sex"": ""1"", ""content"": ""那今天的你不会突然消失在我梦里了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""想是什么感觉！""}, {""sex"": ""1"", ""content"": ""是一种很奇妙的感觉。""}, {""sex"": ""1"", ""content"": ""没办法用语言说出来，等你有了就知道了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""心情不好的时候就想到了你""}, {""sex"": ""1"", ""content"": ""我看你是想揍我吧！""}, {""sex"": ""1"", ""content"": ""那你啥时候心情好也能想到我啊。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我都累死了""}, {""sex"": ""1"", ""content"": ""需要我来给你抢救一下吗，我会人工呼吸急救的。""}, {""sex"": ""1"", ""content"": ""还能回消息，说明一时半会还死不了""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我是你兄弟""}, {""sex"": ""1"", ""content"": ""一起同床共枕的兄弟？""}, {""sex"": ""1"", ""content"": ""你是“兄”我是弟。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""这个我知道""}, {""sex"": ""1"", ""content"": ""既然知道，怎么还不答应我。""}, {""sex"": ""1"", ""content"": ""那你想不想跟我在一起。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""最近忙呀""}, {""sex"": ""1"", ""content"": ""知道你辛苦了，所以才来给你解解闷""}, {""sex"": ""1"", ""content"": ""我可以帮你捶捶肩膀啊，什么的""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好像发烧了...""}, {""sex"": ""1"", ""content"": ""什么叫做好像，穿好衣服等我。""}, {""sex"": ""1"", ""content"": ""这时候就是来一句“多喝热水”""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我和我妈吵架呢""}, {""sex"": ""1"", ""content"": ""老婆和丈母娘之间，我好难选择啊。""}, {""sex"": ""1"", ""content"": ""打我一顿，然后回去和老妈好好说话！""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""惹我生气了""}, {""sex"": ""1"", ""content"": ""那我能咋办嘛，只能好好哄你了。""}, {""sex"": ""1"", ""content"": ""不要生气啦，生气会变不好看的啦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你是哪儿的啊""}, {""sex"": ""1"", ""content"": ""这么快就开始打听自己以后要嫁哪吗。""}, {""sex"": ""1"", ""content"": ""查户口也不用这么直接吧。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你懂的挺多的""}, {""sex"": ""1"", ""content"": ""一点点啦，毕竟我要照顾你。""}, {""sex"": ""1"", ""content"": ""穷人孩子早当家。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""笑死人不偿命""}, {""sex"": ""1"", ""content"": ""把我笑死了，那你以后就成寡妇了""}, {""sex"": ""1"", ""content"": ""笑一笑十年少，我帮你赚到了好不好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""已经起来了""}, {""sex"": ""1"", ""content"": ""可我跌在你心里起不来了。""}, {""sex"": ""1"", ""content"": ""这么棒，竟然没有睡懒觉哦。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太好笑了""}, {""sex"": ""1"", ""content"": ""你笑的这么开心，我很欣慰啊。""}, {""sex"": ""1"", ""content"": ""为了逗你笑，我付出了太多了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""就你这样""}, {""sex"": ""1"", ""content"": ""要是喜欢我这样的你可得早点下手，不然可就被别人抢走了哦。""}, {""sex"": ""1"", ""content"": ""我这样难道不是绝世极品好男人吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我今天放假""}, {""sex"": ""1"", ""content"": ""那岂不是今天要约起来嘛？""}, {""sex"": ""1"", ""content"": ""放假好啊，放假就可以睡懒觉了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫我大姐姐""}, {""sex"": ""1"", ""content"": ""好的，小仙女。""}, {""sex"": ""1"", ""content"": ""姐姐都叫老了，叫宝贝好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""叫姐吧""}, {""sex"": ""1"", ""content"": ""小姐姐，你要带我回家吗？""}, {""sex"": ""1"", ""content"": ""看来你喜欢姐弟恋。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""别说这种话""}, {""sex"": ""1"", ""content"": ""你是怕我把你的心给说跑了？""}, {""sex"": ""1"", ""content"": ""那你就用你的嘴，堵住我的嘴。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我说话不算数""}, {""sex"": ""1"", ""content"": ""我会让你为自己的说话不算数付出代价的""}, {""sex"": ""1"", ""content"": ""说话不算数还这么嚣张啊？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我好酸""}, {""sex"": ""1"", ""content"": ""你身上都快挂满柠檬了。""}, {""sex"": ""1"", ""content"": ""我很甜，酸酸甜甜真配。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""不敢打扰你""}, {""sex"": ""1"", ""content"": ""我巴不得你天天打扰我。""}, {""sex"": ""1"", ""content"": ""你那不叫打扰，叫例行公事。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你可有空？""}, {""sex"": ""1"", ""content"": ""只要你想我，我随时都有空。""}, {""sex"": ""1"", ""content"": ""你看我对你什么时候没空过。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""命没那么好""}, {""sex"": ""1"", ""content"": ""既然觉得现在不够好那就要努力去改变。""}, {""sex"": ""1"", ""content"": ""想逆天改命吗？做我太太命很好。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你污吗？""}, {""sex"": ""1"", ""content"": ""你来试试不就知道我污不污了。""}, {""sex"": ""1"", ""content"": ""人不污枉少年啊""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""饿着呢""}, {""sex"": ""1"", ""content"": ""还不去吃饭，是想把我的小仙女饿坏吗？""}, {""sex"": ""1"", ""content"": ""难道你是在等我喂你吃饭吗？""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""我不叫了""}, {""sex"": ""1"", ""content"": ""多好听啊，干嘛不叫。""}, {""sex"": ""1"", ""content"": ""那好吧，你不想叫就不叫好了。""}], ""lock"": 1}"
"{""chat"": [{""sex"": ""2"", ""content"": ""你太不了解我了""}, {""sex"": ""1"", ""content"": ""不和我在一起，我怎么了解你。""}, {""sex"": ""1"", ""content"": ""那你愿意给我一个了解你的机会吗。""}], ""lock"": 1}"
